seaIce,airTemp,gusts,thunder,snow,longitude,date,windSpeed,fog,locationID,rain,sst,latitude,pressure,voyageID,windDirection,hail
False,-1,False,False,False,-13.47,1766-02-20 13:00,15.3999996,False,60378,False,-1,35.7,-1,1267,338,False
False,-1,False,False,False,-14.67,1766-02-21 13:00,15.3999996,False,60379,False,-1,33.7833,-1,1267,360,False
False,-1,False,False,False,-18.0533,1766-02-22 13:00,15.3999996,False,60380,False,-1,32.4167,-1,1267,23,False
False,-1,False,False,False,-20.1033,1766-02-23 13:00,6.69999981,False,60381,False,-1,30.9167,-1,1267,45,False
False,-1,False,False,False,-22.3367,1766-02-24 13:00,6.69999981,False,60382,False,-1,29.2667,-1,1267,113,False
False,-1,False,False,False,-25.6533,1766-02-25 14:00,6.69999981,False,60383,False,-1,27.9833,-1,1267,113,False
False,-1,False,False,False,-26.9533,1766-02-26 14:00,6.69999981,False,60384,False,-1,26.7833,-1,1267,113,False
False,-1,False,False,False,-29.42,1766-02-27 14:00,6.69999981,False,60385,False,-1,25.55,-1,1267,113,False
False,-1,False,False,False,-32.5033,1766-02-28 14:00,9.30000019,False,60386,False,-1,23.9667,-1,1267,135,False
False,-1,False,False,False,-35.5867,1766-03-01 14:00,9.30000019,False,60387,False,-1,22.45,-1,1267,135,False
False,-1,False,False,False,-37.82,1766-03-02 15:00,6.69999981,False,60388,False,-1,21.6333,-1,1267,135,False
False,-1,False,False,False,-38.4867,1766-03-03 15:00,0,False,60389,False,-1,21.2667,-1,1267,135,False
False,-1,False,False,False,-38.7033,1766-03-04 15:00,0,False,60390,False,-1,21.0667,-1,1267,180,False
False,-1,False,False,False,-39.7367,1766-03-05 15:00,1,False,60391,False,-1,20.5333,-1,1267,90,False
False,-1,False,False,False,-40.97,1766-03-06 15:00,4.5999999,False,60392,False,-1,19.7333,-1,1267,135,False
False,-1,False,False,False,-43.0533,1766-03-07 15:00,6.69999981,False,60393,False,-1,18.4833,-1,1267,135,False
False,-1,False,False,False,-45.7533,1766-03-08 15:00,9.30000019,False,60394,False,-1,17.6833,-1,1267,180,False
False,-1,False,False,False,-47.1533,1766-03-09 15:00,1,False,60395,False,-1,17.2667,-1,1267,270,False
False,-1,False,False,False,-47.5867,1766-03-10 15:00,0,False,60396,False,-1,16.9333,-1,1267,270,False
False,-1,False,False,False,-49.3033,1766-03-11 15:00,4.5999999,False,60397,False,-1,16.0333,-1,1267,68,False
False,-1,False,False,False,-51.5033,1766-03-12 15:00,9.30000019,False,60398,False,-1,14.7833,-1,1267,68,False
False,-1,False,False,False,-54.3367,1766-03-13 16:00,9.30000019,False,60399,False,-1,14.5,-1,1267,68,False
False,-1,False,False,False,-57.5033,1766-03-14 16:00,9.30000019,False,60400,False,-1,14.5667,-1,1267,68,False
False,-1,False,False,False,-60.3533,1766-03-15 16:00,9.30000019,False,60401,False,-1,14.4333,-1,1267,68,False
False,-1,False,False,False,-61.5367,1766-03-16 16:00,9.30000019,False,60402,False,-1,14.55,-1,1267,90,False
False,-1,False,False,False,-62.4367,1766-07-17 16:00,4.5999999,False,60403,False,-1,18.8,-1,1268,135,False
False,-1,False,False,False,-62.4867,1766-07-18 16:00,4.5999999,False,60404,False,-1,20.65,-1,1268,45,False
False,-1,False,False,False,-62.4367,1766-07-19 16:00,4.5999999,False,60405,False,-1,22.6833,-1,1268,90,False
False,-1,False,False,False,-62.0867,1766-07-20 16:00,4.5999999,False,60406,False,-1,24.5333,-1,1268,113,False
False,-1,False,False,False,-61.3533,1766-07-21 16:00,4.5999999,False,60407,False,-1,26.5833,-1,1268,113,False
False,-1,False,False,False,-60.2367,1766-07-22 16:00,6.69999981,False,60408,False,-1,28.75,-1,1268,158,False
False,-1,False,False,False,-58.7033,1766-07-23 16:00,6.69999981,False,60409,False,-1,30.3333,-1,1268,158,False
False,-1,False,False,False,-57.2867,1766-07-24 16:00,6.69999981,False,60410,False,-1,32.2667,-1,1268,135,False
False,-1,False,False,False,-56.0033,1766-07-25 16:00,4.5999999,False,60411,False,-1,33.8333,-1,1268,135,False
False,-1,False,False,False,-55.6533,1766-07-26 16:00,0,False,60412,False,-1,34.4167,-1,1268,315,False
False,-1,False,False,False,-55.0367,1766-07-27 16:00,0,False,60413,False,-1,35.05,-1,1268,293,False
False,-1,False,False,False,-54.4867,1766-07-28 16:00,0,False,60414,False,-1,34.9167,-1,1268,45,False
False,-1,False,False,False,-53.8367,1766-07-29 16:00,0,False,60415,False,-1,35.0667,-1,1268,270,False
False,-1,False,False,False,-52.97,1766-07-30 16:00,1,False,60416,False,-1,35.95,-1,1268,225,False
False,-1,False,False,False,-52.6533,1766-07-31 16:00,0,False,60417,False,-1,36.25,-1,1268,90,False
False,-1,False,False,False,-52.4867,1766-08-01 15:00,0,False,60418,False,-1,36.4833,-1,1268,270,False
False,-1,False,False,False,-51.2533,1766-08-02 15:00,1,False,60419,False,-1,37.5833,-1,1268,248,False
False,-1,False,False,False,-48.8033,1766-08-03 15:00,9.30000019,False,60420,False,-1,39.3167,-1,1268,293,False
False,-1,False,False,False,-46.4033,1766-08-04 15:00,15.3999996,False,60421,False,-1,41.3167,-1,1268,225,False
False,-1,False,False,False,-42.1367,1766-08-05 15:00,15.3999996,False,60422,False,-1,42.65,-1,1268,315,False
False,-1,False,False,False,-39.2367,1766-08-06 15:00,6.69999981,False,60423,False,-1,43.6667,-1,1268,338,False
False,-1,False,False,False,-36.4367,1766-08-07 14:00,6.69999981,False,60424,False,-1,44.35,-1,1268,135,False
False,-1,False,False,False,-34.12,1766-08-08 14:00,1,False,60425,False,-1,44.3167,-1,1268,315,False
False,-1,False,False,False,-32.9033,1766-08-09 14:00,6.69999981,False,60426,False,-1,45.1833,-1,1268,135,False
False,-1,False,False,False,-30.47,1766-08-10 14:00,6.69999981,False,60427,False,-1,46.5167,-1,1268,158,False
False,-1,False,False,False,-27.4367,1766-08-11 14:00,6.69999981,False,60428,False,-1,46.9667,-1,1268,180,False
False,-1,False,False,False,-26.3533,1766-08-12 14:00,0,False,60429,False,-1,46.8667,-1,1268,90,False
False,-1,False,False,False,-23.4367,1766-08-13 14:00,6.69999981,False,60430,False,-1,47.7167,-1,1268,180,False
False,-1,False,False,False,-20.92,1766-08-14 13:00,1,False,60431,False,-1,47.75,-1,1268,135,False
False,-1,False,False,False,-18.3033,1766-08-15 13:00,4.5999999,False,60432,False,-1,47.8167,-1,1268,338,False
False,-1,False,False,False,-16.1033,1766-08-16 13:00,1,False,60433,False,-1,47.9833,-1,1268,360,False
False,-1,False,False,False,-15.67,1766-08-17 13:00,0,False,60434,False,-1,48.2333,-1,1268,135,False
False,-1,False,False,False,-15.0033,1766-08-18 13:00,0,False,60435,False,-1,48.4167,-1,1268,315,False
False,-1,False,False,False,-14.3367,1766-08-19 13:00,0,False,60436,False,-1,48.8667,-1,1268,90,False
False,-1,False,False,False,-13.5867,1766-08-20 13:00,0,False,60437,False,-1,49.1667,-1,1268,135,False
False,-1,False,False,False,-13.6033,1766-08-21 13:00,0,False,60438,False,-1,48.8667,-1,1268,135,False
False,-1,False,False,False,-11.1867,1766-08-22 13:00,0,False,60439,False,-1,48.7167,-1,1268,248,False
False,-1,False,False,False,-7.27,1766-08-23 12:00,9.30000019,False,60440,False,-1,48.05,-1,1268,293,False
False,-1,False,False,False,-3.33667,1766-08-24 12:00,15.3999996,False,60441,False,-1,48.45,-1,1268,203,False
False,-1,False,False,False,-7.10333,1765-02-12 12:00,9.30000019,False,60442,False,-1,47.1167,-1,1269,293,False
False,-1,False,False,False,-7.08667,1765-02-13 12:00,15.3999996,False,60443,False,-1,45.6333,-1,1269,293,False
False,-1,False,False,False,-8.67,1765-02-14 13:00,9.30000019,False,60444,False,-1,44.5833,-1,1269,23,False
False,-1,False,False,False,-10.97,1765-02-15 13:00,-1,False,60445,False,-1,42.75,-1,1269,135,False
False,-1,False,False,False,-13.2533,1765-02-16 13:00,15.3999996,False,60446,False,-1,41.4167,-1,1269,225,False
False,-1,False,False,False,-12.9533,1765-02-17 13:00,15.3999996,False,60447,False,-1,40.2,-1,1269,315,False
False,-1,False,False,False,-12.1033,1765-02-18 13:00,15.3999996,False,60448,False,-1,39.6,-1,1269,90,False
False,-1,False,False,False,-13.0033,1765-02-19 13:00,15.3999996,False,60449,False,-1,37.55,-1,1269,338,False
False,-1,False,False,False,-13.47,1765-02-20 13:00,15.3999996,False,60450,False,-1,35.7,-1,1269,338,False
False,-1,False,False,False,-14.67,1765-02-21 13:00,15.3999996,False,60451,False,-1,33.7833,-1,1269,360,False
False,-1,False,False,False,-18.0867,1765-02-22 13:00,15.3999996,False,60452,False,-1,32.4167,-1,1269,23,False
False,-1,False,False,False,-20.1033,1765-02-23 13:00,6.69999981,False,60453,False,-1,30.9167,-1,1269,45,False
False,-1,False,False,False,-22.3367,1765-02-24 13:00,6.69999981,False,60454,False,-1,29.2667,-1,1269,113,False
False,-1,False,False,False,-25.5033,1765-02-25 14:00,6.69999981,False,60455,False,-1,27.9833,-1,1269,113,False
False,-1,False,False,False,-26.9533,1765-02-26 14:00,6.69999981,False,60456,False,-1,26.7833,-1,1269,113,False
False,-1,False,False,False,-29.42,1765-02-27 14:00,6.69999981,False,60457,False,-1,25.55,-1,1269,113,False
False,-1,False,False,False,-32.5033,1765-02-28 14:00,9.30000019,False,60458,False,-1,23.9667,-1,1269,135,False
False,-1,False,False,False,-35.5867,1765-03-01 14:00,9.30000019,False,60459,False,-1,22.45,-1,1269,135,False
False,-1,False,False,False,-37.82,1765-03-02 15:00,9.30000019,False,60460,False,-1,21.6333,-1,1269,135,False
False,-1,False,False,False,-38.4867,1765-03-03 15:00,12.3000002,False,60461,False,-1,21.2667,-1,1269,135,False
False,-1,False,False,False,-38.7033,1765-03-04 15:00,12.3000002,False,60462,False,-1,21.0667,-1,1269,180,False
False,-1,False,False,False,-39.7367,1765-03-05 15:00,0,False,60463,False,-1,20.5333,-1,1269,90,False
False,-1,False,False,False,-40.97,1765-03-06 15:00,4.5999999,False,60464,False,-1,19.7333,-1,1269,135,False
False,-1,False,False,False,-43.0533,1765-03-07 15:00,6.69999981,False,60465,False,-1,18.4833,-1,1269,180,False
False,-1,False,False,False,-45.7533,1765-03-08 15:00,9.30000019,False,60466,False,-1,17.6833,-1,1269,180,False
False,-1,False,False,False,-47.1533,1765-03-09 15:00,1,False,60467,False,-1,17.2667,-1,1269,270,False
False,-1,False,False,False,-47.5867,1765-03-10 15:00,0,False,60468,False,-1,16.9333,-1,1269,270,False
False,-1,False,False,False,-49.3033,1765-03-11 15:00,4.5999999,False,60469,False,-1,16.0333,-1,1269,68,False
False,-1,False,False,False,-51.5033,1765-03-12 15:00,9.30000019,False,60470,False,-1,14.7833,-1,1269,68,False
False,-1,False,False,False,-54.3367,1765-03-13 16:00,9.30000019,False,60471,False,-1,14.5,-1,1269,68,False
False,-1,False,False,False,-57.5033,1765-03-14 16:00,9.30000019,False,60472,False,-1,14.5667,-1,1269,68,False
False,-1,False,False,False,-60.3533,1765-03-15 16:00,9.30000019,False,60473,False,-1,14.4333,-1,1269,68,False
False,-1,False,False,False,-61.5367,1765-03-16 16:00,9.30000019,False,60474,False,-1,14.55,-1,1269,90,False
False,-1,False,False,False,-62.4367,1765-07-17 16:00,4.5999999,False,60475,False,-1,18.8,-1,1270,135,False
False,-1,False,False,False,-62.4867,1765-07-18 16:00,4.5999999,False,60476,False,-1,20.65,-1,1270,45,False
False,-1,False,False,False,-62.4367,1765-07-19 16:00,4.5999999,False,60477,False,-1,22.6833,-1,1270,90,False
False,-1,False,False,False,-62.0867,1765-07-20 16:00,4.5999999,False,60478,False,-1,24.5333,-1,1270,113,False
False,-1,False,False,False,-61.3533,1765-07-21 16:00,4.5999999,False,60479,False,-1,26.5833,-1,1270,113,False
False,-1,False,False,False,-60.2367,1765-07-22 16:00,6.69999981,False,60480,False,-1,28.75,-1,1270,158,False
False,-1,False,False,False,-58.7033,1765-07-23 16:00,6.69999981,False,60481,False,-1,30.3333,-1,1270,158,False
False,-1,False,False,False,-57.2867,1765-07-24 16:00,6.69999981,False,60482,False,-1,32.2667,-1,1270,135,False
False,-1,False,False,False,-56.0033,1765-07-25 16:00,4.5999999,False,60483,False,-1,33.8333,-1,1270,135,False
False,-1,False,False,False,-55.6533,1765-07-26 16:00,0,False,60484,False,-1,34.4167,-1,1270,315,False
False,-1,False,False,False,-55.0367,1765-07-27 16:00,0,False,60485,False,-1,35.05,-1,1270,293,False
False,-1,False,False,False,-54.4867,1765-07-28 16:00,0,False,60486,False,-1,34.9167,-1,1270,45,False
False,-1,False,False,False,-53.8367,1765-07-29 16:00,0,False,60487,False,-1,35.0667,-1,1270,270,False
False,-1,False,False,False,-52.97,1765-07-30 16:00,1,False,60488,False,-1,35.95,-1,1270,225,False
False,-1,False,False,False,-52.6533,1765-07-31 16:00,0,False,60489,False,-1,36.25,-1,1270,90,False
False,-1,False,False,False,-52.4867,1765-08-01 15:00,0,False,60490,False,-1,36.4833,-1,1270,270,False
False,-1,False,False,False,-51.2533,1765-08-02 15:00,1,False,60491,False,-1,37.5833,-1,1270,248,False
False,-1,False,False,False,-48.8033,1765-08-03 15:00,9.30000019,False,60492,False,-1,39.3167,-1,1270,293,False
False,-1,False,False,False,-46.4033,1765-08-04 15:00,15.3999996,False,60493,False,-1,41.3167,-1,1270,225,False
False,-1,False,False,False,-42.1367,1765-08-05 15:00,15.3999996,False,60494,False,-1,42.65,-1,1270,315,False
False,-1,False,False,False,-39.3033,1765-08-06 15:00,6.69999981,False,60495,False,-1,43.6667,-1,1270,338,False
False,-1,False,False,False,-36.4367,1765-08-07 14:00,6.69999981,False,60496,False,-1,44.35,-1,1270,135,False
False,-1,False,False,False,-34.12,1765-08-08 14:00,1,False,60497,False,-1,44.3167,-1,1270,315,False
False,-1,False,False,False,-32.97,1765-08-09 14:00,1,False,60498,False,-1,45.1833,-1,1270,135,False
False,-1,False,False,False,-30.47,1765-08-10 14:00,6.69999981,False,60499,False,-1,46.5167,-1,1270,158,False
False,-1,False,False,False,-27.4367,1765-08-11 14:00,6.69999981,False,60500,False,-1,46.9667,-1,1270,180,False
False,-1,False,False,False,-26.3533,1765-08-12 14:00,0,False,60501,False,-1,46.8667,-1,1270,90,False
False,-1,False,False,False,-23.4367,1765-08-13 14:00,6.69999981,False,60502,False,-1,47.7167,-1,1270,180,False
False,-1,False,False,False,-20.92,1765-08-14 13:00,1,False,60503,False,-1,47.75,-1,1270,135,False
False,-1,False,False,False,-18.3033,1765-08-15 13:00,4.5999999,False,60504,False,-1,47.8167,-1,1270,338,False
False,-1,False,False,False,-16.1033,1765-08-16 13:00,1,False,60505,False,-1,47.9833,-1,1270,360,False
False,-1,False,False,False,-15.67,1765-08-17 13:00,0,False,60506,False,-1,48.2333,-1,1270,135,False
False,-1,False,False,False,-15.0033,1765-08-18 13:00,0,False,60507,False,-1,48.4167,-1,1270,315,False
False,-1,False,False,False,-14.3367,1765-08-19 13:00,0,False,60508,False,-1,48.8667,-1,1270,90,False
False,-1,False,False,False,-13.5867,1765-08-20 13:00,0,False,60509,False,-1,49.1667,-1,1270,135,False
False,-1,False,False,False,-13.6033,1765-08-21 13:00,0,False,60510,False,-1,48.8667,-1,1270,135,False
False,-1,False,False,False,-11.1867,1765-08-22 13:00,0,False,60511,False,-1,48.7167,-1,1270,248,False
False,-1,False,False,False,-7.27,1765-08-23 12:00,9.30000019,False,60512,False,-1,48.05,-1,1270,293,False
False,-1,False,False,False,-4.33667,1765-08-24 12:00,15.3999996,False,60513,False,-1,48.45,-1,1270,203,False
False,-1,False,False,False,-4.90333,1775-11-08 12:00,12.3000002,False,60514,False,-1,47.3667,-1,1271,203,False
False,-1,False,False,False,-4.85333,1775-11-09 12:00,-1,False,60515,False,-1,48.3,-1,1271,68,False
False,-1,False,False,False,-2.58667,1775-11-22 12:00,9.30000019,False,60516,False,-1,47.0,-1,1271,45,False
False,-1,False,False,False,-4.88667,1775-11-23 12:00,9.30000019,False,60517,False,-1,46.3833,-1,1271,68,False
False,-1,False,False,False,-7.47,1775-11-24 12:00,6.69999981,False,60518,False,-1,45.65,-1,1271,68,False
False,-1,False,False,False,-9.02,1775-11-25 13:00,9.30000019,False,60519,False,-1,44.7167,-1,1271,360,False
False,-1,False,False,False,-10.4367,1775-11-26 13:00,15.3999996,False,60520,False,-1,44.7167,-1,1271,225,False
False,-1,False,False,False,-10.87,1775-11-27 13:00,4.5999999,False,60521,False,-1,44.2167,-1,1271,228,False
False,-1,False,False,False,-11.22,1775-11-28 13:00,16.2999992,False,60522,False,-1,44.4667,-1,1271,248,False
False,-1,False,False,False,-11.07,1775-11-29 13:00,-1,False,60523,False,-1,44.9167,-1,1271,267,False
False,-1,False,False,False,-11.2033,1775-11-30 13:00,-1,False,60524,False,-1,45.4,-1,1271,267,False
False,-1,False,False,False,-11.62,1775-12-01 13:00,6.69999981,False,60525,False,-1,45.7333,-1,1271,225,False
False,-1,False,False,False,-12.1867,1775-12-02 13:00,6.69999981,False,60526,False,-1,45.9667,-1,1271,203,False
False,-1,False,False,False,-12.42,1775-12-03 13:00,-1,False,60527,False,-1,46.1,-1,1271,225,False
False,-1,False,False,False,-13.3533,1775-12-04 13:00,4.5999999,False,60528,False,-1,46.1,-1,1271,183,False
False,-1,False,False,False,-14.1367,1775-12-05 13:00,-1,False,60529,False,-1,45.0,-1,1271,113,False
False,-1,False,False,False,-14.77,1775-12-06 13:00,-1,False,60530,False,-1,43.9333,-1,1271,113,False
False,-1,False,False,False,-16.0867,1775-12-07 13:00,-1,False,60531,False,-1,41.5,-1,1271,90,False
False,-1,False,False,False,-17.1533,1775-12-08 13:00,-1,False,60532,False,-1,39.05,-1,1271,138,False
False,-1,False,False,False,-17.67,1775-12-09 13:00,9.30000019,False,60533,False,-1,37.0,-1,1271,113,False
False,-1,False,False,False,-17.82,1775-12-10 13:00,9.30000019,False,60534,False,-1,34.7167,-1,1271,113,False
False,-1,False,False,False,-18.0033,1775-12-11 13:00,-1,False,60535,False,-1,33.4333,-1,1271,500,False
False,-1,False,False,False,-17.52,1775-12-12 13:00,9.30000019,False,60536,False,-1,33.25,-1,1271,135,False
False,-1,False,False,False,-17.9033,1775-12-13 13:00,-1,False,60537,False,-1,32.9167,-1,1271,158,False
False,-1,False,False,False,-20.72,1775-12-14 13:00,-1,False,60538,False,-1,32.75,-1,1271,203,False
False,-1,False,False,False,-20.5033,1775-12-15 13:00,6.69999981,False,60539,False,-1,32.55,-1,1271,270,False
False,-1,False,False,False,-21.42,1775-12-16 13:00,-1,False,60540,False,-1,32.2833,-1,1271,203,False
False,-1,False,False,False,-23.72,1775-12-17 14:00,-1,False,60541,False,-1,32.1,-1,1271,183,False
False,-1,False,False,False,-24.7533,1775-12-18 14:00,-1,False,60542,False,-1,32.1,-1,1271,225,False
False,-1,False,False,False,-24.5367,1775-12-19 14:00,-1,False,60543,False,-1,31.1,-1,1271,338,False
False,-1,False,False,False,-25.62,1775-12-20 14:00,-1,False,60544,False,-1,30.1667,-1,1271,68,False
False,-1,False,False,False,-27.32,1775-12-21 14:00,9.30000019,False,60545,False,-1,28.5,-1,1271,113,False
False,-1,False,False,False,-29.77,1775-12-22 14:00,9.30000019,False,60546,False,-1,27.45,-1,1271,87,False
False,-1,False,False,False,-32.3533,1775-12-23 14:00,9.30000019,False,60547,False,-1,26.5,-1,1271,87,False
False,-1,False,False,False,-35.1533,1775-12-24 14:00,9.30000019,False,60548,False,-1,25.4833,-1,1271,23,False
False,-1,False,False,False,-37.9033,1775-12-25 15:00,9.30000019,False,60549,False,-1,24.5833,-1,1271,23,False
False,-1,False,False,False,-41.0033,1775-12-26 15:00,-1,False,60550,False,-1,23.4667,-1,1271,68,False
False,-1,False,False,False,-43.7033,1775-12-27 15:00,-1,False,60551,False,-1,22.75,-1,1271,68,False
False,-1,False,False,False,-45.87,1775-12-28 15:00,-1,False,60552,False,-1,22.3167,-1,1271,68,False
False,-1,False,False,False,-48.6533,1775-12-29 15:00,-1,False,60553,False,-1,21.7333,-1,1271,68,False
False,-1,False,False,False,-51.6033,1775-12-30 15:00,-1,False,60554,False,-1,21.1333,-1,1271,68,False
False,-1,False,False,False,-54.4033,1775-12-31 16:00,9.30000019,False,60555,False,-1,20.4667,-1,1271,68,False
False,-1,False,False,False,-57.2533,1776-01-01 16:00,-1,False,60556,False,-1,19.95,-1,1271,267,False
False,-1,False,False,False,-59.47,1776-01-02 16:00,-1,False,60557,False,-1,19.6167,-1,1271,68,False
False,-1,False,False,False,-61.4033,1776-01-03 16:00,-1,False,60558,False,-1,19.7,-1,1271,68,False
False,-1,False,False,False,-63.42,1776-01-04 16:00,-1,False,60559,False,-1,19.5167,-1,1271,270,False
False,-1,False,False,False,-64.9867,1776-01-05 16:00,4.5999999,False,60560,False,-1,19.4667,-1,1271,68,False
False,-1,False,False,False,-66.67,1776-01-06 16:00,4.5999999,False,60561,False,-1,19.5,-1,1271,68,False
False,-1,False,False,False,-67.82,1776-01-07 17:00,-1,False,60562,False,-1,19.4167,-1,1271,267,False
False,-1,False,False,False,-69.4033,1776-01-08 17:00,-1,False,60563,False,-1,19.5,-1,1271,500,False
False,-1,False,False,False,-69.9867,1776-01-09 17:00,-1,False,60564,False,-1,19.9333,-1,1271,500,False
False,-1,False,False,False,-71.7867,1776-04-21 17:00,6.69999981,False,60565,False,-1,20.2,-1,1273,68,False
False,-1,False,False,False,-72.1367,1776-04-22 17:00,12.3000002,False,60566,False,-1,21.65,-1,1273,45,False
False,-1,False,False,False,-71.1367,1776-04-23 17:00,6.69999981,False,60567,False,-1,24.0,-1,1273,45,False
False,-1,False,False,False,-70.37,1776-04-24 17:00,6.69999981,False,60568,False,-1,25.6833,-1,1273,42,False
False,-1,False,False,False,-70.6867,1776-04-25 17:00,-1,False,60569,False,-1,26.6167,-1,1273,113,False
False,-1,False,False,False,-69.7367,1776-04-26 17:00,-1,False,60570,False,-1,28.3167,-1,1273,132,False
False,-1,False,False,False,-67.1533,1776-04-27 16:00,-1,False,60571,False,-1,29.7167,-1,1273,132,False
False,-1,False,False,False,-65.92,1776-04-28 16:00,1,False,60572,False,-1,30.0667,-1,1273,87,False
False,-1,False,False,False,-65.5033,1776-04-29 16:00,-1,False,60573,False,-1,31.3667,-1,1273,113,False
False,-1,False,False,False,-64.32,1776-04-30 16:00,-1,False,60574,False,-1,32.8167,-1,1273,113,False
False,-1,False,False,False,-60.72,1776-05-01 16:00,9.30000019,False,60575,False,-1,34.5833,-1,1273,158,False
False,-1,False,False,False,-56.9367,1776-05-02 16:00,-1,False,60576,False,-1,36.1167,-1,1273,225,False
False,-1,False,False,False,-52.6367,1776-05-03 16:00,9.30000019,False,60577,False,-1,37.3667,-1,1273,158,False
False,-1,False,False,False,-48.32,1776-05-04 15:00,6.69999981,False,60578,False,-1,38.6833,-1,1273,203,False
False,-1,False,False,False,-45.82,1776-05-05 15:00,6.69999981,False,60579,False,-1,39.7667,-1,1273,225,False
False,-1,False,False,False,-42.7367,1776-05-06 15:00,-1,False,60580,False,-1,40.4833,-1,1273,3,False
False,-1,False,False,False,-41.4367,1776-05-07 15:00,-1,False,60581,False,-1,41.1,-1,1273,357,False
False,-1,False,False,False,-37.4533,1776-05-08 14:00,9.30000019,False,60582,False,-1,42.1833,-1,1273,23,False
False,-1,False,False,False,-35.17,1776-05-09 14:00,-1,False,60583,False,-1,42.3,-1,1273,45,False
False,-1,False,False,False,-33.17,1776-05-10 14:00,9.30000019,False,60584,False,-1,42.1833,-1,1273,42,False
False,-1,False,False,False,-32.1033,1776-05-11 14:00,-1,False,60585,False,-1,42.0167,-1,1273,113,False
False,-1,False,False,False,-31.4367,1776-05-12 14:00,-1,False,60586,False,-1,42.9667,-1,1273,93,False
False,-1,False,False,False,-29.5367,1776-05-13 14:00,9.30000019,False,60587,False,-1,43.9,-1,1273,158,False
False,-1,False,False,False,-27.87,1776-05-14 14:00,4.5999999,False,60588,False,-1,45.05,-1,1273,158,False
False,-1,False,False,False,-27.8033,1776-05-15 14:00,-1,False,60589,False,-1,45.8,-1,1273,158,False
False,-1,False,False,False,-26.6867,1776-05-16 14:00,-1,False,60590,False,-1,46.55,-1,1273,138,False
False,-1,False,False,False,-25.8867,1776-05-17 14:00,-1,False,60591,False,-1,47.5667,-1,1273,158,False
False,-1,False,False,False,-25.1867,1776-05-18 14:00,-1,False,60592,False,-1,48.4833,-1,1273,158,False
False,-1,False,False,False,-24.6533,1776-05-19 14:00,-1,False,60593,False,-1,49.4833,-1,1273,113,False
False,-1,False,False,False,-24.42,1776-05-20 14:00,-1,False,60594,False,-1,48.5167,-1,1273,68,False
False,-1,False,False,False,-23.8033,1776-05-21 14:00,0,False,60595,False,-1,47.6,-1,1273,93,False
False,-1,False,False,False,-22.52,1776-05-22 14:00,-1,False,60596,False,-1,47.3167,-1,1273,68,False
False,-1,False,False,False,-21.82,1776-05-23 13:00,-1,False,60597,False,-1,48.0,-1,1273,158,False
False,-1,False,False,False,-19.9033,1776-05-24 13:00,-1,False,60598,False,-1,48.55,-1,1273,177,False
False,-1,False,False,False,-17.9533,1776-05-25 13:00,9.30000019,False,60599,False,-1,48.6833,-1,1273,177,False
False,-1,False,False,False,-17.9533,1776-05-26 13:00,15.3999996,False,60600,False,-1,48.6833,-1,1273,177,False
False,-1,False,False,False,-13.82,1776-05-27 13:00,15.3999996,False,60601,False,-1,48.7167,-1,1273,177,False
False,-1,False,False,False,-12.17,1776-05-28 13:00,15.3999996,False,60602,False,-1,49.8667,-1,1273,203,False
False,-1,False,False,False,-11.0367,1776-05-29 13:00,-1,False,60603,False,-1,49.9833,-1,1273,270,False
False,-1,False,False,False,-9.12,1776-05-30 13:00,15.3999996,False,60604,False,-1,49.7,-1,1273,225,False
False,-1,False,False,False,-7.25333,1776-05-31 12:00,9.30000019,False,60605,False,-1,48.8,-1,1273,500,False
False,-1,False,False,False,-5.43667,1776-06-01 12:00,4.5999999,False,60606,False,-1,48.3833,-1,1273,500,False
False,-1,False,False,False,-4.20333,1776-06-02 12:00,4.5999999,False,60607,False,-1,48.2667,-1,1273,500,False
False,-1,False,False,False,-11.62,1786-02-11 13:00,12.3000002,False,60608,False,-1,45.1833,-1,1274,180,False
False,-1,False,False,False,-14.1533,1785-11-12 13:00,9.30000019,False,60609,False,-1,45.45,-1,1274,203,False
False,-1,False,False,False,-15.5367,1785-11-13 13:00,15.3999996,False,60610,False,-1,45.8333,-1,1274,225,False
False,-1,False,False,False,-15.7033,1785-11-14 13:00,15.3999996,False,60611,False,-1,45.3333,-1,1274,225,False
False,-1,False,False,False,-17.1533,1785-11-15 13:00,-1,False,60612,False,-1,43.0833,-1,1274,360,False
False,-1,False,False,False,-18.9533,1785-11-16 13:00,9.30000019,False,60613,False,-1,40.4333,-1,1274,68,False
False,-1,False,False,False,-20.17,1785-11-17 13:00,9.30000019,False,60614,False,-1,38.4333,-1,1274,68,False
False,-1,False,False,False,-21.7033,1785-11-18 13:00,9.30000019,False,60615,False,-1,36.1333,-1,1274,45,False
False,-1,False,False,False,-23.67,1785-11-19 14:00,12.3000002,False,60616,False,-1,34.2,-1,1274,315,False
False,-1,False,False,False,-24.8033,1785-11-20 14:00,6.69999981,False,60617,False,-1,33.55,-1,1274,68,False
False,-1,False,False,False,-26.0033,1785-11-21 14:00,9.30000019,False,60618,False,-1,32.9333,-1,1274,68,False
False,-1,False,False,False,-28.1533,1785-11-22 14:00,6.69999981,False,60619,False,-1,32.45,-1,1274,180,False
False,-1,False,False,False,-30.2533,1785-11-23 14:00,12.3000002,False,60620,False,-1,30.65,-1,1274,338,False
False,-1,False,False,False,-31.17,1785-11-24 14:00,1,False,60621,False,-1,29.4167,-1,1274,338,False
